t i_frame n_targets next_target tracking_tip_x tracking_tip_y AI_Control UpdatedInput lin1 lin2 lin3 rotDeg1 rotDeg2 rotDeg3 vLin1 vRotRad1 vLin2 vRotRad2 vLin3 vRotRad3 absEncod1 absEncod2 absEncod3 absEncode4 absEncod5 absEncod6 targetCoord_x targetCoord_y 
0.011111111111111112 0.664804469273743 59.4833063 13 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 59.7109757 14 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 60.0135662 15 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 60.2931737 16 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 60.5739829 17 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 60.8561194 18 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 61.1266963 19 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 61.4083087 20 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 62.2767277 21 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 62.5807771 22 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 62.8645892 23 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 63.1336647 24 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 63.4225166 25 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 63.7059202 26 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 63.9198159 27 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 64.2071797 28 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 64.4850824 29 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 64.6915119 30 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 64.904594 31 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 65.2112313 32 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 65.4241904 33 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 65.6323091 34 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 65.9324836 35 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 66.1613489 36 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 66.4139929 37 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 66.7123388 38 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 66.9349272 39 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 67.182784 40 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 68.2076474 41 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 68.5102421 42 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 68.8194167 43 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 69.0610427 44 1 0 0.43333333333333335 -0.888268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 69.3085401 45 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 69.5301987 46 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 69.841238 47 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 70.1243916 48 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 70.3954661 49 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 70.6085725 50 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 70.9073793 51 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 71.2099619 52 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 71.4522019 53 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 71.7295149 54 1 0 0.43333333333333335 -0.888268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 72.049806 55 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 72.3091047 56 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 72.5229692 57 1 0 0.4222222222222222 -0.8938547486033519 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 72.8214426 58 1 0 0.4222222222222222 -0.9050279329608939 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 73.7938325 59 1 0 0.4222222222222222 -0.8938547486033519 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 74.097397 60 1 0 0.43333333333333335 -0.8938547486033519 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 74.3803103 61 1 0 0.4222222222222222 -0.9050279329608939 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 74.670434 62 1 0 0.4222222222222222 -0.9050279329608939 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 74.9215675 63 1 0 0.4222222222222222 -0.9050279329608939 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 75.2095719 64 1 0 0.4222222222222222 -0.9162011173184358 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 75.5073938 65 1 0 0.4222222222222222 -0.9106145251396648 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 75.7820379 66 1 0 0.4111111111111111 -0.9162011173184358 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 76.0515247 67 1 0 0.4111111111111111 -0.9217877094972067 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 76.3361985 68 1 0 0.4111111111111111 -0.9217877094972067 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 76.6422701 69 1 0 0.4111111111111111 -0.9217877094972067 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 76.9492617 70 1 0 0.4 -0.9329608938547486 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 78.6468236 71 1 0 0.4 -0.9329608938547486 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 78.9517531 72 1 0 0.4111111111111111 -0.9273743016759777 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 79.1766639 73 1 0 0.4111111111111111 -0.9273743016759777 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 79.5260441 74 1 0 0.4 -0.9329608938547486 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 79.8078709 75 1 0 0.4 -0.9329608938547486 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 80.781166 76 1 0 0.4111111111111111 -0.9217877094972067 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 81.089949 77 1 0 0.4111111111111111 -0.9162011173184358 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 81.3586759 78 1 0 0.4111111111111111 -0.9162011173184358 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 81.6571793 79 1 0 0.4222222222222222 -0.9162011173184358 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 81.943017 80 1 0 0.4111111111111111 -0.9106145251396648 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 82.2571753 81 1 0 0.4222222222222222 -0.9050279329608939 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 82.5229144 82 1 0 0.4222222222222222 -0.9050279329608939 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 82.8481023 83 1 0 0.4222222222222222 -0.8994413407821229 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 83.0690355 84 1 0 0.4222222222222222 -0.8994413407821229 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 83.341102 85 1 0 0.4222222222222222 -0.8994413407821229 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 83.7031931 86 1 0 0.4222222222222222 -0.8994413407821229 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 84.0144279 87 1 0 0.43333333333333335 -0.8938547486033519 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 84.2327008 88 1 0 0.43333333333333335 -0.8938547486033519 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 84.4995036 89 1 0 0.43333333333333335 -0.888268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 84.7204761 90 1 0 0.43333333333333335 -0.888268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 85.0289628 91 1 0 0.43333333333333335 -0.8770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 85.3109549 92 1 0 0.43333333333333335 -0.88268156424581 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 85.5863643 93 1 0 0.43333333333333335 -0.8770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 85.865122 94 1 0 0.43333333333333335 -0.8770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 86.1375538 95 1 0 0.4444444444444444 -0.8715083798882681 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 86.3815104 96 1 0 0.43333333333333335 -0.8715083798882681 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 86.67394 97 1 0 0.4444444444444444 -0.8603351955307262 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 86.9567686 98 1 0 0.4444444444444444 -0.8603351955307262 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 87.2280291 99 1 0 0.4444444444444444 -0.8603351955307262 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 87.499761 100 1 0 0.4444444444444444 -0.8491620111731844 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 87.7825511 101 1 0 0.4444444444444444 -0.8547486033519553 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 88.0660082 102 1 0 0.45555555555555555 -0.8435754189944135 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 88.3513255 103 1 0 0.45555555555555555 -0.8379888268156425 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 88.6348731 104 1 0 0.45555555555555555 -0.8324022346368715 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 88.9200928 105 1 0 0.45555555555555555 -0.8324022346368715 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 89.1920346 106 1 0 0.45555555555555555 -0.8268156424581006 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 89.4666833 107 1 0 0.45555555555555555 -0.8324022346368715 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 89.740143 108 1 0 0.45555555555555555 -0.8324022346368715 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 90.0126441 109 1 0 0.45555555555555555 -0.8268156424581006 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 90.2902957 110 1 0 0.45555555555555555 -0.8156424581005587 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 90.5750254 111 1 0 0.45555555555555555 -0.8212290502793296 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 90.8541248 112 1 0 0.45555555555555555 -0.8156424581005587 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 91.0771837 113 1 0 0.45555555555555555 -0.8156424581005587 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 91.3516766 114 1 0 0.45555555555555555 -0.8044692737430168 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 91.6307159 115 1 0 0.4666666666666667 -0.8044692737430168 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 91.9068344 116 1 0 0.4666666666666667 -0.8044692737430168 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 92.1862334 117 1 0 0.4666666666666667 -0.7988826815642458 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 92.4614823 118 1 0 0.4666666666666667 -0.7932960893854749 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 92.7576061 119 1 0 0.4666666666666667 -0.7932960893854749 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 93.0514073 120 1 0 0.4666666666666667 -0.7932960893854749 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 93.3170965 121 1 0 0.4666666666666667 -0.7877094972067039 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 93.6015295 122 1 0 0.4777777777777778 -0.776536312849162 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 93.8742797 123 1 0 0.4777777777777778 -0.770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 94.1037308 124 1 0 0.4777777777777778 -0.770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 94.4074631 125 1 0 0.4666666666666667 -0.776536312849162 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 94.6782087 126 1 0 0.4777777777777778 -0.770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 94.9607475 127 1 0 0.4777777777777778 -0.770949720670391 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 95.184195 128 1 0 0.4777777777777778 -0.7653631284916201 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 95.4942796 129 1 0 0.4777777777777778 -0.7597765363128491 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 95.7596738 130 1 0 0.4777777777777778 -0.7597765363128491 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 96.0531969 131 1 0 0.4777777777777778 -0.7430167597765364 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 96.3595465 132 1 0 0.4777777777777778 -0.7541899441340782 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 96.6365942 133 1 0 0.4777777777777778 -0.7486033519553073 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 96.8821142 134 1 0 0.4777777777777778 -0.7430167597765364 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 97.1658218 135 1 0 0.4777777777777778 -0.7430167597765364 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 97.4464649 136 1 0 0.4777777777777778 -0.7430167597765364 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 97.7138801 137 1 0 0.4888888888888889 -0.7374301675977654 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 98.01877 138 1 0 0.4888888888888889 -0.7374301675977654 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 98.2919849 139 1 0 0.4888888888888889 -0.7318435754189944 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 98.5563267 140 1 0 0.4888888888888889 -0.7318435754189944 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 98.7863628 141 1 0 0.4888888888888889 -0.7318435754189944 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 99.0876225 142 1 0 0.5 -0.7318435754189944 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 99.3706573 143 1 0 0.5111111111111111 -0.7150837988826816 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 99.6607788 144 1 0 0.5 -0.7206703910614525 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 99.9311462 145 1 0 0.5 -0.7094972067039106 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 100.2397935 146 1 0 0.5 -0.7094972067039106 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 100.4953658 147 1 0 0.5 -0.7039106145251397 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 100.7335379 148 1 0 0.5 -0.7094972067039106 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 101.0322317 149 1 0 0.5 -0.7039106145251397 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 101.3176121 150 1 0 0.5111111111111111 -0.6927374301675978 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 101.5929275 151 1 0 0.5 -0.6983240223463687 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 101.8791042 152 1 0 0.5 -0.6927374301675978 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 102.186101 153 1 0 0.5 -0.6927374301675978 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 102.4195325 154 1 0 0.5111111111111111 -0.6759776536312849 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 102.7060839 155 1 0 0.5 -0.6815642458100558 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.011111111111111112 0.664804469273743 102.9976426 156 1 0 0.5 -0.6815642458100558 False 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
